#timestamp(s) tx ty tz qx qy qz qw
1413393996.715760 -2.32568447 -0.67612082 0.30923623 0.68560959 0.46552486 0.45864200 -0.32073915
1413393996.720761 -2.32432638 -0.67921476 0.30721473 0.68553776 0.46587088 0.45842604 -0.32069903
1413393996.725760 -2.32419390 -0.68318406 0.30630978 0.68545919 0.46625744 0.45815816 -0.32068802
1413393996.755760 -2.31598091 -0.70132609 0.29454054 0.68497123 0.46832271 0.45672875 -0.32076020
1413393996.760761 -2.31460786 -0.70428222 0.29263442 0.68477311 0.46868215 0.45656971 -0.32088461
1413393996.765760 -2.31324336 -0.70721414 0.29073938 0.68453511 0.46908851 0.45640620 -0.32103119
1413393996.770761 -2.31187921 -0.71012615 0.28887328 0.68428014 0.46953551 0.45624307 -0.32115316
1413393996.775760 -2.30316592 -0.71093498 0.28700169 0.68415089 0.46991607 0.45593011 -0.32131633
1413393996.780761 -2.30172212 -0.71380982 0.28515522 0.68383364 0.47033407 0.45594601 -0.32135752
1413393996.785760 -2.30025992 -0.71665788 0.28335105 0.68347801 0.47074841 0.45607743 -0.32132092
1413393996.790761 -2.29880157 -0.71948756 0.28159907 0.68308571 0.47117894 0.45627221 -0.32124756
1413393996.795760 -2.29735886 -0.72230321 0.27984852 0.68260978 0.47161554 0.45653245 -0.32124880
1413393996.800761 -2.29592757 -0.72508924 0.27808623 0.68212001 0.47211351 0.45672157 -0.32128885
1413393996.805760 -2.29450752 -0.72784423 0.27634753 0.68164871 0.47263810 0.45680940 -0.32139295
1413393996.815761 -2.29168489 -0.73331153 0.27292763 0.68075719 0.47363540 0.45693207 -0.32163992
1413393996.820760 -2.29026798 -0.73602547 0.27122543 0.68033789 0.47410215 0.45700817 -0.32173131
1413393996.825761 -2.28885121 -0.73872442 0.26952950 0.67990459 0.47457298 0.45709316 -0.32183237
1413393996.845761 -2.28324235 -0.74927913 0.26285845 0.67816567 0.47669240 0.45708016 -0.32238703
1413393996.850760 -2.28184093 -0.75189192 0.26121010 0.67777168 0.47719538 0.45702170 -0.32255431
1413393996.855761 -2.28043117 -0.75449245 0.25957062 0.67740418 0.47766529 0.45697760 -0.32269322
1413393996.865761 -2.27761654 -0.75963734 0.25634314 0.67661281 0.47860120 0.45696613 -0.32298289
1413393996.870760 -2.27622661 -0.76218062 0.25475050 0.67615049 0.47910538 0.45697418 -0.32319213
1413393996.890760 -2.26734737 -0.77096718 0.24765578 0.67422934 0.48126864 0.45694110 -0.32403724
1413393996.915761 -2.26040427 -0.78307746 0.24007565 0.67197867 0.48427511 0.45668875 -0.32458847
1413393996.920760 -2.25904447 -0.78545477 0.23858283 0.67150643 0.48498843 0.45656025 -0.32468150
1413393996.925761 -2.25571408 -0.78394020 0.23710143 0.67117779 0.48567211 0.45628127 -0.32473125
1413393996.930760 -2.25434907 -0.78626948 0.23562723 0.67068675 0.48636089 0.45619294 -0.32483899
1413393996.935760 -2.25298888 -0.78858427 0.23417060 0.67020824 0.48701801 0.45610501 -0.32496552
1413393996.940761 -2.25162796 -0.79087666 0.23272341 0.66972654 0.48762384 0.45603169 -0.32515296
1413393996.945760 -2.25026598 -0.79314329 0.23128846 0.66927188 0.48821493 0.45592840 -0.32534694
1413393996.950761 -2.24890660 -0.79538860 0.22986384 0.66879089 0.48879729 0.45585961 -0.32555794
1413393996.955760 -2.24755192 -0.79761493 0.22845343 0.66837656 0.48936309 0.45571073 -0.32576720
1413393996.960761 -2.24620354 -0.79982680 0.22705481 0.66797453 0.48998342 0.45551496 -0.32593312
1413393996.965760 -2.24486360 -0.80202098 0.22566447 0.66750723 0.49063351 0.45536180 -0.32612651
1413393996.970761 -2.24353023 -0.80419828 0.22429029 0.66705605 0.49130949 0.45516923 -0.32630075
1413393996.990761 -2.23768741 -0.81051471 0.21916419 0.66527160 0.49392495 0.45448650 -0.32694627
1413393997.020761 -2.22974089 -0.82284746 0.21154636 0.66275332 0.49722292 0.45361027 -0.32827599
1413393997.035760 -2.22577820 -0.82878226 0.20781471 0.66192319 0.49870277 0.45278390 -0.32884643
1413393997.040761 -2.22446431 -0.83071697 0.20658741 0.66165843 0.49912987 0.45250230 -0.32911878
1413393997.045760 -2.22316076 -0.83262839 0.20537424 0.66136765 0.49958004 0.45221879 -0.32940975
1413393997.050761 -2.22186387 -0.83452167 0.20417454 0.66104550 0.50004863 0.45195503 -0.32970723
1413393997.055760 -2.22056945 -0.83639609 0.20298321 0.66070262 0.50053003 0.45171805 -0.32998869
1413393997.060760 -2.21927201 -0.83824874 0.20179494 0.66033595 0.50104376 0.45153297 -0.33019625
1413393997.065761 -2.21797159 -0.84008095 0.20062111 0.66001618 0.50155876 0.45133014 -0.33033098
1413393997.070760 -2.21667716 -0.84190459 0.19945695 0.65968451 0.50205520 0.45117286 -0.33045418
1413393997.085761 -2.21580667 -0.84665955 0.19770285 0.65869463 0.50379557 0.45058386 -0.33058372
1413393997.095761 -2.21328076 -0.85013671 0.19548930 0.65795397 0.50485800 0.45035734 -0.33074649
1413393997.100760 -2.21201678 -0.85185485 0.19441373 0.65757539 0.50530338 0.45030331 -0.33089277
1413393997.105761 -2.21075571 -0.85356126 0.19334744 0.65722750 0.50569941 0.45023804 -0.33106771
1413393997.110760 -2.20949978 -0.85524432 0.19227891 0.65690985 0.50607817 0.45014196 -0.33124999
1413393997.115761 -2.20825302 -0.85690487 0.19122138 0.65661207 0.50642705 0.45002349 -0.33146809
1413393997.120760 -2.20701138 -0.85854841 0.19016939 0.65635873 0.50679122 0.44982483 -0.33168282
1413393997.125761 -2.20583881 -0.86479745 0.19233798 0.65607615 0.50718367 0.44957208 -0.33198457
1413393997.150760 -2.19962207 -0.87277800 0.18737987 0.65460642 0.50872210 0.44903453 -0.33325703
1413393997.160760 -2.19717866 -0.87583313 0.18551942 0.65393381 0.50921723 0.44894076 -0.33394698
1413393997.165761 -2.19595802 -0.87733262 0.18461038 0.65360919 0.50939276 0.44893703 -0.33431958
1413393997.170760 -2.19474127 -0.87880823 0.18371267 0.65330080 0.50955947 0.44893077 -0.33467653
1413393997.175761 -2.19353138 -0.88025994 0.18283192 0.65296845 0.50973361 0.44894526 -0.33504031
1413393997.185760 -2.19114130 -0.88309922 0.18113052 0.65219343 0.51010717 0.44904501 -0.33584665
1413393997.190761 -2.18995107 -0.88449414 0.18031263 0.65174962 0.51028133 0.44918232 -0.33625978
1413393997.195760 -2.18875390 -0.88587619 0.17950688 0.65132967 0.51041712 0.44934308 -0.33665236
1413393997.200761 -2.18755078 -0.88724220 0.17870866 0.65089849 0.51051023 0.44956647 -0.33704666
1413393997.205760 -2.18634875 -0.88859250 0.17792009 0.65049845 0.51059466 0.44976556 -0.33742525
1413393997.210761 -2.18515393 -0.88993194 0.17713051 0.65008768 0.51068390 0.44996137 -0.33782055
1413393997.215760 -2.18396950 -0.89126199 0.17633977 0.64968944 0.51078988 0.45011419 -0.33822263
1413393997.220761 -2.18279821 -0.89258074 0.17555331 0.64928559 0.51090853 0.45025159 -0.33863581
1413393997.225760 -2.18209377 -0.89327106 0.17673740 0.64894189 0.51093589 0.45041295 -0.33903850
1413393997.245760 -2.17749789 -0.89829917 0.17366944 0.64740271 0.51137913 0.45099052 -0.34054174
1413393997.250761 -2.17637294 -0.89951601 0.17291098 0.64701232 0.51149458 0.45111531 -0.34094477
1413393997.255760 -2.17525706 -0.90071981 0.17216333 0.64662531 0.51159629 0.45122054 -0.34138684
1413393997.260761 -2.17414396 -0.90191292 0.17141330 0.64627955 0.51166853 0.45128660 -0.34184568
1413393997.265760 -2.17302849 -0.90309158 0.17066094 0.64595075 0.51170655 0.45136169 -0.34231078
1413393997.270761 -2.17191293 -0.90426236 0.16991906 0.64563810 0.51175110 0.45143524 -0.34273676
1413393997.275760 -2.17091273 -0.90727399 0.16864034 0.64527153 0.51177480 0.45162336 -0.34314362
1413393997.295760 -2.16656181 -0.91186601 0.16570415 0.64353811 0.51245287 0.45246454 -0.34427692
1413393997.305760 -2.16441743 -0.91411336 0.16418386 0.64269318 0.51280595 0.45294929 -0.34469184
1413393997.310760 -2.16335766 -0.91522644 0.16340257 0.64227741 0.51296452 0.45318365 -0.34492275
1413393997.320760 -2.16127060 -0.91742987 0.16179931 0.64148743 0.51324853 0.45355576 -0.34548083
1413393997.340760 -2.15519459 -0.92336798 0.15794567 0.64002866 0.51344322 0.45428394 -0.34693728
1413393997.365761 -2.15012640 -0.92853493 0.15290264 0.63881328 0.51368086 0.45452205 -0.34851007
1413393997.370760 -2.14913103 -0.92953515 0.15178030 0.63857082 0.51373337 0.45457184 -0.34881195
1413393997.400760 -2.14018412 -0.93795377 0.14282246 0.63710951 0.51386550 0.45518035 -0.35049190
1413393997.410760 -2.13823433 -0.93987216 0.13990060 0.63668228 0.51402347 0.45523936 -0.35095964
1413393997.415761 -2.13727068 -0.94082826 0.13836188 0.63647765 0.51408812 0.45527115 -0.35119480
1413393997.420760 -2.13631101 -0.94177883 0.13677357 0.63625957 0.51415205 0.45533511 -0.35141338
1413393997.435760 -2.13628290 -0.94611662 0.13389215 0.63567358 0.51418775 0.45568478 -0.35196796
1413393997.470761 -2.12980969 -0.95254209 0.12067597 0.63483787 0.51480064 0.45555535 -0.35274708
1413393997.520761 -2.12082900 -0.96311543 0.09967054 0.63367451 0.51512286 0.45576230 -0.35409853
1413393997.535760 -2.11896687 -0.96314140 0.09407602 0.63304145 0.51519390 0.45619557 -0.35456928
1413393997.550761 -2.11657077 -0.96585938 0.08734948 0.63245382 0.51489569 0.45687192 -0.35517973
1413393997.555760 -2.11580054 -0.96675730 0.08510000 0.63232333 0.51486837 0.45697182 -0.35532313
1413393997.560760 -2.11505765 -0.96765163 0.08284604 0.63216847 0.51488743 0.45700458 -0.35552887
1413393997.565761 -2.11433525 -0.96854863 0.08058779 0.63203066 0.51493126 0.45697287 -0.35575109
1413393997.570760 -2.11361766 -0.96944313 0.07833246 0.63190711 0.51494320 0.45696182 -0.35596739
1413393997.585761 -2.11144418 -0.97211308 0.07166331 0.63158355 0.51478041 0.45720161 -0.35646884
1413393997.600760 -2.10938136 -0.97471996 0.06516558 0.63106591 0.51466190 0.45758420 -0.35706533
1413393997.605761 -2.10871029 -0.97559105 0.06301051 0.63091220 0.51459763 0.45771328 -0.35726408
1413393997.610760 -2.10804044 -0.97646221 0.06087553 0.63080774 0.51451729 0.45784245 -0.35739871
1413393997.615761 -2.10737895 -0.97733204 0.05876431 0.63071260 0.51442068 0.45799642 -0.35750840
1413393997.620760 -2.10673287 -0.97819752 0.05666771 0.63058268 0.51435742 0.45816180 -0.35761668
1413393997.635761 -2.10157215 -0.98661164 0.04816952 0.62990198 0.51429316 0.45871161 -0.35820344
1413393997.650760 -2.09974337 -0.98920193 0.04211363 0.62940787 0.51404325 0.45937245 -0.35858363
1413393997.655761 -2.09914683 -0.99006183 0.04010295 0.62934050 0.51395791 0.45951551 -0.35864090
1413393997.660760 -2.09857548 -0.99091568 0.03811165 0.62930410 0.51395061 0.45956041 -0.35865771
1413393997.665761 -2.09803116 -0.99177216 0.03612801 0.62922136 0.51399819 0.45958736 -0.35870015
1413393997.670760 -2.09750374 -0.99262505 0.03414859 0.62915489 0.51405492 0.45955817 -0.35877283
1413393997.685760 -2.09592169 -0.99518274 0.02834758 0.62913152 0.51389364 0.45957293 -0.35902588
1413393997.700761 -2.09439951 -0.99777329 0.02261715 0.62936602 0.51371330 0.45936643 -0.35913722
1413393997.705760 -2.09393575 -0.99861052 0.02075505 0.62937956 0.51379768 0.45919758 -0.35920870
1413393997.710761 -2.09347506 -0.99944532 0.01891301 0.62938843 0.51387174 0.45903401 -0.35929629
1413393997.715760 -2.09300762 -1.00028404 0.01709497 0.62945031 0.51388491 0.45889354 -0.35934847
1413393997.720761 -2.09253330 -1.00112269 0.01531023 0.62950347 0.51382998 0.45888157 -0.35934919
1413393997.730761 -2.09903019 -1.00284738 0.01949342 0.62958652 0.51367740 0.45891759 -0.35937583
1413393997.745760 -2.09782044 -1.00532292 0.01443576 0.62958720 0.51392215 0.45874448 -0.35924570
1413393997.755760 -2.09704093 -1.00696612 0.01113047 0.62965006 0.51420223 0.45863720 -0.35887156
1413393997.760761 -2.09664685 -1.00779214 0.00950078 0.62976929 0.51429488 0.45858031 -0.35860217
1413393997.765760 -2.09626006 -1.00862225 0.00786980 0.62989646 0.51435960 0.45854042 -0.35833689
1413393997.770761 -2.09588980 -1.00944632 0.00625219 0.63006822 0.51443634 0.45841117 -0.35809006
1413393997.815761 -2.09074139 -1.01573940 -0.00928643 0.63069241 0.51472212 0.45806932 -0.35701643
1413393997.820760 -2.09049389 -1.01652975 -0.01069395 0.63072908 0.51482689 0.45798374 -0.35691033
1413393997.830760 -2.09032666 -1.02126213 -0.01319563 0.63093000 0.51491903 0.45782663 -0.35662375
1413393997.835761 -2.09007599 -1.02207099 -0.01457529 0.63107344 0.51491575 0.45778696 -0.35642556
1413393997.840760 -2.08983581 -1.02287214 -0.01593455 0.63121749 0.51490124 0.45775038 -0.35623837
1413393997.845761 -2.08961707 -1.02367257 -0.01727891 0.63132419 0.51492483 0.45770009 -0.35607979
1413393997.850760 -2.08942070 -1.02446813 -0.01861455 0.63140260 0.51499262 0.45761012 -0.35595833
1413393997.855761 -2.08923936 -1.02525332 -0.01993873 0.63145822 0.51508093 0.45751672 -0.35585195
1413393997.860760 -2.08906325 -1.02603755 -0.02125169 0.63152220 0.51517065 0.45742333 -0.35572856
1413393997.865761 -2.08888410 -1.02682888 -0.02256556 0.63162578 0.51523746 0.45734698 -0.35554602
1413393997.870760 -2.08870368 -1.02762234 -0.02387813 0.63178212 0.51527444 0.45728651 -0.35529235
1413393997.885761 -2.08835313 -1.02893759 -0.02658709 0.63229312 0.51528473 0.45707119 -0.35464486
1413393997.910760 -2.08783088 -1.03264767 -0.03263700 0.63248661 0.51526086 0.45714402 -0.35424042
1413393997.915761 -2.08773127 -1.03338691 -0.03381439 0.63257352 0.51516995 0.45723358 -0.35410183
1413393997.920760 -2.08765171 -1.03411714 -0.03499906 0.63267306 0.51512756 0.45726072 -0.35395061
1413393997.925761 -2.08759994 -1.03483428 -0.03618401 0.63278836 0.51516118 0.45717830 -0.35380199
1413393997.935760 -2.08754360 -1.03625418 -0.03853487 0.63301377 0.51530767 0.45690044 -0.35354429
1413393997.940761 -2.08751270 -1.03696509 -0.03969436 0.63315168 0.51531864 0.45681034 -0.35339774
1413393997.945760 -2.08747949 -1.03767230 -0.04083579 0.63328301 0.51530784 0.45679664 -0.35319583
1413393997.950761 -2.08745457 -1.03837024 -0.04196239 0.63339200 0.51529707 0.45681497 -0.35299235
1413393997.955760 -2.08744986 -1.03905857 -0.04307150 0.63347034 0.51533290 0.45681775 -0.35279580
1413393997.965760 -2.08749265 -1.04041332 -0.04524078 0.63352106 0.51543234 0.45681083 -0.35256834
1413393997.970761 -2.08889577 -1.03872129 -0.04324151 0.63355513 0.51541895 0.45686053 -0.35246227
1413393997.975760 -2.09473215 -1.03513506 -0.03996933 0.63357166 0.51545518 0.45702079 -0.35217169
1413393997.990761 -2.09496361 -1.03700902 -0.04300474 0.63367859 0.51543894 0.45722730 -0.35173475
1413393997.995760 -2.09506423 -1.03761841 -0.04401603 0.63375708 0.51542524 0.45720929 -0.35163681
1413393998.000761 -2.09517106 -1.03822117 -0.04502834 0.63387522 0.51540894 0.45715055 -0.35152413
1413393998.010761 -2.09541409 -1.03941855 -0.04704876 0.63414837 0.51542573 0.45697303 -0.35123753
1413393998.015760 -2.09555148 -1.04000682 -0.04805089 0.63426661 0.51547625 0.45688651 -0.35106243
1413393998.020761 -2.09569697 -1.04058744 -0.04904377 0.63439440 0.51553517 0.45679993 -0.35085760
1413393998.025760 -2.09584676 -1.04116077 -0.05002701 0.63452525 0.51556738 0.45673623 -0.35065653
1413393998.045760 -2.09653912 -1.04338536 -0.05386082 0.63498373 0.51557783 0.45666740 -0.34990005
1413393998.055760 -2.09695561 -1.04445018 -0.05572498 0.63517997 0.51555105 0.45666566 -0.34958547
1413393998.060760 -2.09717554 -1.04497426 -0.05665002 0.63526963 0.51551992 0.45668699 -0.34944056
1413393998.070760 -2.09764126 -1.04600588 -0.05848817 0.63545583 0.51552242 0.45669481 -0.34908792
1413393998.075761 -2.09615822 -1.05020029 -0.06121126 0.63548093 0.51552472 0.45682315 -0.34887084
1413393998.090760 -2.09696850 -1.05174713 -0.06393787 0.63582682 0.51545901 0.45683527 -0.34832142
1413393998.095761 -2.09725579 -1.05225279 -0.06483449 0.63596229 0.51535436 0.45685147 -0.34820768
1413393998.100760 -2.09755150 -1.05274605 -0.06571382 0.63604672 0.51522153 0.45692383 -0.34815507
1413393998.105761 -2.09785645 -1.05322926 -0.06657787 0.63610559 0.51508937 0.45704067 -0.34808972
1413393998.110760 -2.09816859 -1.05370391 -0.06744175 0.63616536 0.51495773 0.45715366 -0.34802686
1413393998.115761 -2.09848810 -1.05416832 -0.06830618 0.63623875 0.51481634 0.45725617 -0.34796722
1413393998.120760 -2.09881659 -1.05462773 -0.06916854 0.63633715 0.51468012 0.45734299 -0.34787468
1413393998.125761 -2.09750302 -1.06070286 -0.07136346 0.63637593 0.51464898 0.45732852 -0.34786884
1413393998.135761 -2.09817598 -1.06160846 -0.07310695 0.63666206 0.51446733 0.45741777 -0.34749644
1413393998.140760 -2.09853553 -1.06204978 -0.07397840 0.63679541 0.51442587 0.45744413 -0.34727870
1413393998.145761 -2.09890926 -1.06247952 -0.07483655 0.63690896 0.51435294 0.45748583 -0.34712354
1413393998.150760 -2.09929351 -1.06290626 -0.07568116 0.63698885 0.51425816 0.45756463 -0.34701349
1413393998.155761 -2.09968479 -1.06333006 -0.07651621 0.63706134 0.51413541 0.45767267 -0.34691981
1413393998.160760 -2.10008467 -1.06375351 -0.07733090 0.63713404 0.51399287 0.45781715 -0.34680688
1413393998.165761 -2.10049112 -1.06417707 -0.07812942 0.63720081 0.51383245 0.45798554 -0.34669956
1413393998.170760 -2.10090377 -1.06458707 -0.07891678 0.63726287 0.51366154 0.45816996 -0.34659508
1413393998.175761 -2.10535443 -1.06008898 -0.07394859 0.63728540 0.51362383 0.45834128 -0.34638295
1413393998.180760 -2.10580810 -1.06045621 -0.07470130 0.63733181 0.51346140 0.45852840 -0.34629072
1413393998.200761 -2.10774059 -1.06188281 -0.07767232 0.63747960 0.51280438 0.45921682 -0.34607996
1413393998.205760 -2.10823888 -1.06223829 -0.07840553 0.63754963 0.51267605 0.45934819 -0.34596673
1413393998.220761 -2.10977256 -1.06326731 -0.08059908 0.63788789 0.51232765 0.45965656 -0.34544936
1413393998.225760 -2.11180441 -1.06179640 -0.07985253 0.63802182 0.51218059 0.45977669 -0.34526019
1413393998.230761 -2.11235230 -1.06212967 -0.08054996 0.63812992 0.51203665 0.45988666 -0.34512741
1413393998.235760 -2.11290933 -1.06245546 -0.08123023 0.63823427 0.51186255 0.45999937 -0.34504252
1413393998.240761 -2.11348303 -1.06277221 -0.08189750 0.63833514 0.51167886 0.46010457 -0.34498808
1413393998.245760 -2.11407514 -1.06307971 -0.08255258 0.63843034 0.51151621 0.46017910 -0.34495372
1413393998.250761 -2.11468070 -1.06337950 -0.08319014 0.63850716 0.51135244 0.46025343 -0.34495518
1413393998.255760 -2.11529118 -1.06367277 -0.08381596 0.63858271 0.51114619 0.46036026 -0.34497843
1413393998.260761 -2.11590039 -1.06396074 -0.08442684 0.63865492 0.51089133 0.46054055 -0.34498166
1413393998.270761 -2.11713996 -1.06452355 -0.08559245 0.63876860 0.51028625 0.46096640 -0.34509795
1413393998.280761 -2.11845981 -1.06505689 -0.08670656 0.63881190 0.50975029 0.46129802 -0.34536667
1413393998.290761 -2.11982067 -1.06556583 -0.08781944 0.63894844 0.50931124 0.46149363 -0.34550047
1413393998.295760 -2.12050438 -1.06582321 -0.08838245 0.63906967 0.50909680 0.46157628 -0.34548190
1413393998.300761 -2.12119020 -1.06606651 -0.08894936 0.63923657 0.50891335 0.46160633 -0.34540326
1413393998.310760 -2.12260269 -1.06651172 -0.09006310 0.63958185 0.50873050 0.46156476 -0.34508885
1413393998.315761 -2.12333401 -1.06672204 -0.09059259 0.63970899 0.50868895 0.46156482 -0.34491429
1413393998.320760 -2.12407746 -1.06693572 -0.09109448 0.63981335 0.50862283 0.46159588 -0.34477665
1413393998.325761 -2.12582473 -1.06834702 -0.09183029 0.63981382 0.50848985 0.46175753 -0.34475547
1413393998.330760 -2.12658377 -1.06855026 -0.09227417 0.63986242 0.50828333 0.46191147 -0.34476360
1413393998.335761 -2.12735505 -1.06874618 -0.09269762 0.63990864 0.50804406 0.46206034 -0.34483099
1413393998.340760 -2.12814171 -1.06893385 -0.09311224 0.63997048 0.50778815 0.46215651 -0.34496424
1413393998.345761 -2.12894445 -1.06911562 -0.09352548 0.64007328 0.50754769 0.46217944 -0.34509666
1413393998.350760 -2.12975522 -1.06929325 -0.09394424 0.64024145 0.50732612 0.46213820 -0.34516572
1413393998.355761 -2.13056946 -1.06946725 -0.09436249 0.64046914 0.50711916 0.46204980 -0.34516580
1413393998.360760 -2.13139177 -1.06963515 -0.09477835 0.64072653 0.50695918 0.46192417 -0.34509125
1413393998.365761 -2.13222806 -1.06979049 -0.09518870 0.64099848 0.50688402 0.46173940 -0.34494385
1413393998.370760 -2.13308101 -1.06993452 -0.09559023 0.64124023 0.50685338 0.46154978 -0.34479330
1413393998.375761 -2.13337474 -1.07330484 -0.09821393 0.64145151 0.50679795 0.46141189 -0.34466630
1413393998.390760 -2.13601600 -1.07371627 -0.09929384 0.64236801 0.50651655 0.46076561 -0.34423739
1413393998.395761 -2.13690532 -1.07384519 -0.09963641 0.64270981 0.50640807 0.46054710 -0.34405135
1413393998.405761 -2.13873761 -1.07407605 -0.10030291 0.64341689 0.50637426 0.45991850 -0.34362013
1413393998.410760 -2.13967851 -1.07417940 -0.10063077 0.64379909 0.50640771 0.45950497 -0.34340813
1413393998.415761 -2.14062177 -1.07427252 -0.10094625 0.64420497 0.50641158 0.45906830 -0.34322524
1413393998.420760 -2.14156352 -1.07435993 -0.10124926 0.64468326 0.50639452 0.45859018 -0.34299145
1413393998.425761 -2.14296584 -1.07573481 -0.10388049 0.64503730 0.50633673 0.45831885 -0.34277372
1413393998.440761 -2.14593399 -1.07595356 -0.10458163 0.64640737 0.50589473 0.45704024 -0.34255256
1413393998.445760 -2.14695133 -1.07599441 -0.10475502 0.64678263 0.50566820 0.45664365 -0.34270757
1413393998.450761 -2.14797115 -1.07602278 -0.10490305 0.64715070 0.50538514 0.45626255 -0.34293778
1413393998.470761 -2.15306312 -1.07444781 -0.10262419 0.64883963 0.50417369 0.45469839 -0.34360646
1413393998.475760 -2.15410796 -1.07442698 -0.10271326 0.64930404 0.50386110 0.45424621 -0.34378575
1413393998.520761 -2.16341416 -1.07265339 -0.10425474 0.65291656 0.50126750 0.45067721 -0.34542860
1413393998.545760 -2.16926615 -1.06998944 -0.10369077 0.65444469 0.49964936 0.44915554 -0.34686015
1413393998.570760 -2.17481385 -1.06909069 -0.10353829 0.65606360 0.49741275 0.44757876 -0.34904779
1413393998.575761 -2.17593584 -1.06890275 -0.10352006 0.65637950 0.49689257 0.44724503 -0.34962210
1413393998.585761 -2.17817363 -1.06849567 -0.10350542 0.65702565 0.49576506 0.44659705 -0.35083526
1413393998.590760 -2.17928506 -1.06827177 -0.10349853 0.65731687 0.49517129 0.44631884 -0.35148175
1413393998.605761 -2.18261712 -1.06753562 -0.10347964 0.65809271 0.49348143 0.44553522 -0.35339557
1413393998.610760 -2.18372698 -1.06727982 -0.10349020 0.65834037 0.49296569 0.44527344 -0.35398354
1413393998.615761 -2.18482650 -1.06702119 -0.10350717 0.65857690 0.49239405 0.44506230 -0.35460416
1413393998.620760 -2.18591804 -1.06676175 -0.10353399 0.65881575 0.49183197 0.44487699 -0.35517261
1413393998.630760 -2.18786776 -1.06495792 -0.10468664 0.65915699 0.49067929 0.44457888 -0.35650458
1413393998.650760 -2.19221958 -1.06393775 -0.10508793 0.65972157 0.48862069 0.44394097 -0.35907338
1413393998.655761 -2.19328387 -1.06367358 -0.10522780 0.65990455 0.48813172 0.44376121 -0.35962397
1413393998.660760 -2.19434557 -1.06340380 -0.10538289 0.66010938 0.48764171 0.44354051 -0.36018465
1413393998.665761 -2.19540308 -1.06313064 -0.10555661 0.66032243 0.48714870 0.44327776 -0.36078423
1413393998.670760 -2.19645315 -1.06285328 -0.10574290 0.66054673 0.48663278 0.44298203 -0.36143254
1413393998.680760 -2.20093089 -1.05953432 -0.10626962 0.66097446 0.48540037 0.44251409 -0.36287811
1413393998.700761 -2.20501103 -1.05853076 -0.10706836 0.66163749 0.48322365 0.44160231 -0.36567490
1413393998.705760 -2.20600036 -1.05829449 -0.10729625 0.66178359 0.48265724 0.44140868 -0.36639166
1413393998.710761 -2.20697747 -1.05805364 -0.10753281 0.66191930 0.48209213 0.44120691 -0.36713278
1413393998.715760 -2.20794394 -1.05780436 -0.10778149 0.66203521 0.48155373 0.44099723 -0.36788155
1413393998.720761 -2.20889750 -1.05754459 -0.10804314 0.66217758 0.48105053 0.44072849 -0.36860498
1413393998.725760 -2.21082216 -1.05635544 -0.10787184 0.66233560 0.48051457 0.44050092 -0.36929153
1413393998.735760 -2.21262906 -1.05582858 -0.10846204 0.66269485 0.47966254 0.44003767 -0.37030558
1413393998.740761 -2.21350822 -1.05556703 -0.10877330 0.66288428 0.47929227 0.43981076 -0.37071533
1413393998.745760 -2.21438218 -1.05530140 -0.10908435 0.66306389 0.47894769 0.43956689 -0.37112845
1413393998.750761 -2.21524966 -1.05502741 -0.10939036 0.66322347 0.47863005 0.43930792 -0.37155951
1413393998.755760 -2.21610165 -1.05474721 -0.10969062 0.66334635 0.47831571 0.43906623 -0.37203030
1413393998.760761 -2.21693145 -1.05446759 -0.10998079 0.66343618 0.47797257 0.43889566 -0.37251210
1413393998.765760 -2.21773863 -1.05419530 -0.11025986 0.66350822 0.47759569 0.43880465 -0.37297411
1413393998.770761 -2.21853054 -1.05393298 -0.11052854 0.66353266 0.47718401 0.43879985 -0.37346288
1413393998.780761 -2.22113796 -1.05243670 -0.11041767 0.66342208 0.47648232 0.43888008 -0.37445964
1413393998.790761 -2.22269195 -1.05196666 -0.11098586 0.66328266 0.47594407 0.43884720 -0.37542841
1413393998.795760 -2.22343895 -1.05174234 -0.11129787 0.66325983 0.47572200 0.43879894 -0.37580643
1413393998.800761 -2.22416299 -1.05152470 -0.11162891 0.66331130 0.47551750 0.43870037 -0.37608937
1413393998.805760 -2.22486837 -1.05131368 -0.11198509 0.66338476 0.47533217 0.43860041 -0.37631059
1413393998.810760 -2.22555896 -1.05110485 -0.11235465 0.66344979 0.47515604 0.43850922 -0.37652460
1413393998.815761 -2.22623728 -1.05089460 -0.11272833 0.66348586 0.47502192 0.43843198 -0.37672017
1413393998.820760 -2.22690112 -1.05068476 -0.11310234 0.66346276 0.47496190 0.43840573 -0.37686706
1413393998.825761 -2.22660121 -1.05209122 -0.11244970 0.66360869 0.47493694 0.43836048 -0.37669417
1413393998.830760 -2.22722109 -1.05186307 -0.11279255 0.66350457 0.47488433 0.43846731 -0.37681956
1413393998.840760 -2.22839642 -1.05143144 -0.11350172 0.66326612 0.47472039 0.43879496 -0.37706443
1413393998.845761 -2.22896188 -1.05122507 -0.11386210 0.66315168 0.47463284 0.43894996 -0.37719551
1413393998.850760 -2.22951761 -1.05102152 -0.11422798 0.66302791 0.47459026 0.43908675 -0.37730743
1413393998.855761 -2.23006282 -1.05082389 -0.11460790 0.66289247 0.47458300 0.43920362 -0.37741850
1413393998.860760 -2.23059377 -1.05063644 -0.11500674 0.66278850 0.47463589 0.43926598 -0.37746202
1413393998.865761 -2.23110599 -1.05046211 -0.11542458 0.66273992 0.47472229 0.43929051 -0.37741011
